Src,Dst,Total,TCP,UDP,ICMP,othProto,ARP,others
192.168.10.3,192.168.10.14,31222,3008.0,28214.0,0.0,0.0,0.0,0.0
192.168.10.5,224.0.0.22,6,0.0,0.0,0.0,6.0,0.0,0.0
b8:ac:6f:36:07:ee,01:80:c2:00:00:0e,34,0.0,0.0,0.0,0.0,0.0,34.0
192.168.10.5,224.0.0.252,89,0.0,89.0,0.0,0.0,0.0,0.0
192.168.10.5,192.168.10.255,711,0.0,711.0,0.0,0.0,0.0,0.0
18:66:da:9b:e3:7d,b8:ac:6f:36:0a:8b,1394,0.0,0.0,0.0,0.0,1394.0,0.0
192.168.10.5,192.168.10.3,43075,3757.0,39318.0,0.0,0.0,0.0,0.0
192.168.10.3,192.168.10.5,35359,3191.0,32168.0,0.0,0.0,0.0,0.0
00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,217,0.0,0.0,0.0,0.0,217.0,0.0
192.168.10.5,134.170.115.55,10,10.0,0.0,0.0,0.0,0.0,0.0
134.170.115.55,192.168.10.5,10,10.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:0a:8b,01:80:c2:00:00:0e,34,0.0,0.0,0.0,0.0,0.0,34.0
192.168.10.14,131.253.61.80,79,79.0,0.0,0.0,0.0,0.0,0.0
131.253.61.80,192.168.10.14,77,77.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,255.255.255.255,12,0.0,12.0,0.0,0.0,0.0,0.0
192.168.10.14,192.168.10.255,522,0.0,522.0,0.0,0.0,0.0,0.0
192.168.10.9,192.168.10.255,282,0.0,282.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:0b:a8,33:33:00:00:00:16,55,0.0,0.0,0.0,0.0,0.0,55.0
192.168.10.51,224.0.0.251,424,0.0,424.0,0.0,0.0,0.0,0.0
192.168.10.14,65.152.202.208,6,6.0,0.0,0.0,0.0,0.0,0.0
65.152.202.208,192.168.10.14,4,4.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:0b:a8,33:33:ff:36:0b:a8,11,0.0,0.0,0.0,0.0,0.0,11.0
192.168.10.51,224.0.0.22,1,0.0,0.0,0.0,1.0,0.0,0.0
192.168.10.9,23.15.4.16,22,22.0,0.0,0.0,0.0,0.0,0.0
23.15.4.16,192.168.10.9,20,20.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:0b:a8,33:33:00:00:00:02,35,0.0,0.0,0.0,0.0,0.0,35.0
b8:ac:6f:36:0b:a8,33:33:00:00:00:fb,337,0.0,0.0,0.0,0.0,0.0,337.0
b8:ac:6f:36:0b:a8,ff:ff:ff:ff:ff:ff,22,0.0,0.0,0.0,0.0,22.0,0.0
18:66:da:9b:e3:7d,b8:ac:6f:36:0b:a8,514,0.0,0.0,0.0,0.0,514.0,0.0
192.168.10.51,192.168.10.3,798,0.0,786.0,12.0,0.0,0.0,0.0
192.168.10.3,192.168.10.51,798,0.0,798.0,0.0,0.0,0.0,0.0
192.168.10.14,23.50.75.27,834,834.0,0.0,0.0,0.0,0.0,0.0
23.50.75.27,192.168.10.14,694,694.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,13.78.188.147,107,107.0,0.0,0.0,0.0,0.0,0.0
13.78.188.147,192.168.10.14,100,100.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:08:f5,ff:ff:ff:ff:ff:ff,4629,0.0,0.0,0.0,0.0,4629.0,0.0
18:66:da:9b:e3:7d,b8:ac:6f:36:08:f5,1234,0.0,0.0,0.0,0.0,1234.0,0.0
192.168.10.8,192.168.10.3,29256,2680.0,26576.0,0.0,0.0,0.0,0.0
192.168.10.3,192.168.10.8,28785,2301.0,26484.0,0.0,0.0,0.0,0.0
192.168.10.8,224.0.0.22,9,0.0,0.0,0.0,9.0,0.0,0.0
b8:ac:6f:36:08:f5,33:33:00:00:00:16,128,0.0,0.0,0.0,0.0,0.0,128.0
b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,512,0.0,0.0,0.0,0.0,512.0,0.0
192.168.10.14,13.82.187.188,343,343.0,0.0,0.0,0.0,0.0,0.0
13.82.187.188,192.168.10.14,281,281.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,255.255.255.255,11,0.0,11.0,0.0,0.0,0.0,0.0
00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,5,0.0,0.0,0.0,0.0,5.0,0.0
192.168.10.51,91.189.89.144,21,21.0,0.0,0.0,0.0,0.0,0.0
91.189.89.144,192.168.10.51,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,255.255.255.255,11,0.0,11.0,0.0,0.0,0.0,0.0
192.168.10.51,192.168.10.255,55,0.0,55.0,0.0,0.0,0.0,0.0
192.168.10.3,192.168.10.255,5817,0.0,5817.0,0.0,0.0,0.0,0.0
00:19:b9:0a:69:f1,ff:ff:ff:ff:ff:ff,63,0.0,0.0,0.0,0.0,63.0,0.0
00:25:00:a8:c4:60,00:19:b9:0a:69:f1,180,0.0,0.0,0.0,0.0,180.0,0.0
192.168.10.50,192.168.10.25,8186,7674.0,512.0,0.0,0.0,0.0,0.0
192.168.10.25,192.168.10.50,11490,11490.0,0.0,0.0,0.0,0.0,0.0
192.168.10.50,167.114.204.238,28,0.0,28.0,0.0,0.0,0.0,0.0
167.114.204.238,192.168.10.50,27,0.0,27.0,0.0,0.0,0.0,0.0
192.168.10.51,255.255.255.255,24,0.0,24.0,0.0,0.0,0.0,0.0
192.168.10.14,64.4.54.254,393,393.0,0.0,0.0,0.0,0.0,0.0
64.4.54.254,192.168.10.14,317,317.0,0.0,0.0,0.0,0.0,0.0
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,112,0.0,0.0,0.0,0.0,112.0,0.0
00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,112,0.0,0.0,0.0,0.0,112.0,0.0
192.168.10.14,134.170.115.55,16,16.0,0.0,0.0,0.0,0.0,0.0
134.170.115.55,192.168.10.14,20,20.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:08:f5,33:33:ff:73:ed:41,11,0.0,0.0,0.0,0.0,0.0,11.0
b8:ac:6f:36:08:f5,33:33:00:00:00:02,35,0.0,0.0,0.0,0.0,0.0,35.0
192.168.10.17,224.0.0.251,417,0.0,417.0,0.0,0.0,0.0,0.0
00:23:ae:9b:95:67,33:33:00:00:00:16,60,0.0,0.0,0.0,0.0,0.0,60.0
00:23:ae:9b:95:67,33:33:00:00:00:02,36,0.0,0.0,0.0,0.0,0.0,36.0
00:23:ae:9b:95:67,33:33:00:00:00:fb,345,0.0,0.0,0.0,0.0,0.0,345.0
00:23:ae:9b:95:67,ff:ff:ff:ff:ff:ff,24,0.0,0.0,0.0,0.0,24.0,0.0
18:66:da:9b:e3:7d,00:23:ae:9b:95:67,894,0.0,0.0,0.0,0.0,894.0,0.0
192.168.10.17,192.168.10.3,21057,1279.0,19778.0,0.0,0.0,0.0,0.0
192.168.10.3,192.168.10.17,20728,950.0,19778.0,0.0,0.0,0.0,0.0
192.168.10.17,192.168.10.255,2081,0.0,2081.0,0.0,0.0,0.0,0.0
00:23:ae:9b:95:67,00:19:b9:0a:69:f1,208,0.0,0.0,0.0,0.0,208.0,0.0
192.168.10.50,192.168.10.17,6444,6252.0,192.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:08:f5,33:33:00:01:00:03,228,0.0,0.0,0.0,0.0,0.0,228.0
192.168.10.8,224.0.0.252,267,0.0,267.0,0.0,0.0,0.0,0.0
00:23:ae:9b:95:67,18:66:da:9b:e3:7d,892,0.0,0.0,0.0,0.0,892.0,0.0
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,904,0.0,0.0,0.0,0.0,904.0,0.0
00:c1:b1:14:eb:31,00:23:ae:9b:95:67,255,0.0,0.0,0.0,0.0,255.0,0.0
192.168.10.17,206.108.0.131,107,0.0,107.0,0.0,0.0,0.0,0.0
206.108.0.131,192.168.10.17,107,0.0,107.0,0.0,0.0,0.0,0.0
192.168.10.17,144.217.164.10,107,0.0,107.0,0.0,0.0,0.0,0.0
144.217.164.10,192.168.10.17,105,0.0,105.0,0.0,0.0,0.0,0.0
192.168.10.17,52.60.76.61,107,0.0,107.0,0.0,0.0,0.0,0.0
52.60.76.61,192.168.10.17,107,0.0,107.0,0.0,0.0,0.0,0.0
192.168.10.17,144.217.163.175,106,0.0,106.0,0.0,0.0,0.0,0.0
144.217.163.175,192.168.10.17,105,0.0,105.0,0.0,0.0,0.0,0.0
192.168.10.17,206.108.0.133,107,0.0,107.0,0.0,0.0,0.0,0.0
206.108.0.133,192.168.10.17,107,0.0,107.0,0.0,0.0,0.0,0.0
192.168.10.17,129.128.12.20,106,0.0,106.0,0.0,0.0,0.0,0.0
129.128.12.20,192.168.10.17,105,0.0,105.0,0.0,0.0,0.0,0.0
192.168.10.17,99.224.25.39,106,0.0,106.0,0.0,0.0,0.0,0.0
99.224.25.39,192.168.10.17,106,0.0,106.0,0.0,0.0,0.0,0.0
192.168.10.17,108.59.2.24,105,0.0,105.0,0.0,0.0,0.0,0.0
108.59.2.24,192.168.10.17,105,0.0,105.0,0.0,0.0,0.0,0.0
192.168.10.17,198.206.133.14,105,0.0,105.0,0.0,0.0,0.0,0.0
198.206.133.14,192.168.10.17,105,0.0,105.0,0.0,0.0,0.0,0.0
192.168.10.17,206.75.89.101,105,0.0,105.0,0.0,0.0,0.0,0.0
192.168.10.17,208.81.1.244,105,0.0,105.0,0.0,0.0,0.0,0.0
208.81.1.244,192.168.10.17,105,0.0,105.0,0.0,0.0,0.0,0.0
206.75.89.101,192.168.10.17,105,0.0,105.0,0.0,0.0,0.0,0.0
192.168.10.17,91.189.89.198,101,0.0,101.0,0.0,0.0,0.0,0.0
192.168.10.17,192.95.27.155,105,0.0,105.0,0.0,0.0,0.0,0.0
192.95.27.155,192.168.10.17,105,0.0,105.0,0.0,0.0,0.0,0.0
91.189.89.198,192.168.10.17,101,0.0,101.0,0.0,0.0,0.0,0.0
192.168.10.17,171.66.97.126,104,0.0,104.0,0.0,0.0,0.0,0.0
171.66.97.126,192.168.10.17,102,0.0,102.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,130,0.0,0.0,0.0,0.0,130.0,0.0
192.168.10.17,144.217.240.204,105,0.0,105.0,0.0,0.0,0.0,0.0
144.217.240.204,192.168.10.17,105,0.0,105.0,0.0,0.0,0.0,0.0
192.168.10.5,65.152.202.163,6,6.0,0.0,0.0,0.0,0.0,0.0
65.152.202.163,192.168.10.5,4,4.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,45.79.109.111,104,0.0,104.0,0.0,0.0,0.0,0.0
192.168.10.17,198.100.147.178,104,0.0,104.0,0.0,0.0,0.0,0.0
192.168.10.5,64.4.27.50,97,97.0,0.0,0.0,0.0,0.0,0.0
198.100.147.178,192.168.10.17,100,0.0,100.0,0.0,0.0,0.0,0.0
45.79.109.111,192.168.10.17,102,0.0,102.0,0.0,0.0,0.0,0.0
64.4.27.50,192.168.10.5,96,96.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,91.189.89.199,101,0.0,101.0,0.0,0.0,0.0,0.0
91.189.89.199,192.168.10.17,101,0.0,101.0,0.0,0.0,0.0,0.0
192.168.10.17,91.189.91.157,101,0.0,101.0,0.0,0.0,0.0,0.0
91.189.91.157,192.168.10.17,101,0.0,101.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,1126,0.0,0.0,0.0,0.0,1126.0,0.0
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,1492,0.0,0.0,0.0,0.0,1492.0,0.0
192.168.10.14,239.255.255.250,96,0.0,96.0,0.0,0.0,0.0,0.0
192.168.10.14,137.116.74.190,28,28.0,0.0,0.0,0.0,0.0,0.0
137.116.74.190,192.168.10.14,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,239.255.255.250,96,0.0,96.0,0.0,0.0,0.0,0.0
00:19:b9:0a:69:f1,b8:ac:6f:1d:1f:6c,210,0.0,0.0,0.0,0.0,210.0,0.0
192.168.10.9,192.168.10.50,6080,6074.0,6.0,0.0,0.0,0.0,0.0
192.168.10.50,192.168.10.9,6508,6502.0,6.0,0.0,0.0,0.0,0.0
192.168.10.5,23.15.4.18,109,109.0,0.0,0.0,0.0,0.0,0.0
23.15.4.18,192.168.10.5,101,101.0,0.0,0.0,0.0,0.0,0.0
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,254,0.0,0.0,0.0,0.0,254.0,0.0
192.168.10.14,23.15.4.8,776,776.0,0.0,0.0,0.0,0.0,0.0
23.15.4.8,192.168.10.14,863,863.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,173.194.66.108,21,21.0,0.0,0.0,0.0,0.0,0.0
173.194.66.108,192.168.10.9,25,25.0,0.0,0.0,0.0,0.0,0.0
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,348,0.0,0.0,0.0,0.0,348.0,0.0
192.168.10.9,184.84.243.218,108,108.0,0.0,0.0,0.0,0.0,0.0
184.84.243.218,192.168.10.9,94,94.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,220.243.219.55,10,10.0,0.0,0.0,0.0,0.0,0.0
220.243.219.55,192.168.10.9,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,72.21.91.29,3454,3454.0,0.0,0.0,0.0,0.0,0.0
72.21.91.29,192.168.10.9,2934,2934.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.11.17.245,15,15.0,0.0,0.0,0.0,0.0,0.0
52.11.17.245,192.168.10.9,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.10.50.117,23,23.0,0.0,0.0,0.0,0.0,0.0
52.10.50.117,192.168.10.9,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.145.248,76,76.0,0.0,0.0,0.0,0.0,0.0
52.84.145.248,192.168.10.9,58,58.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,184.84.243.202,157,157.0,0.0,0.0,0.0,0.0,0.0
184.84.243.202,192.168.10.5,182,182.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,216.58.212.142,66,66.0,0.0,0.0,0.0,0.0,0.0
216.58.212.142,192.168.10.9,90,90.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,216.58.219.206,91,91.0,0.0,0.0,0.0,0.0,0.0
216.58.219.206,192.168.10.9,81,81.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,192.168.10.255,702,0.0,702.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.11.46,2489,2489.0,0.0,0.0,0.0,0.0,0.0
172.217.11.46,192.168.10.9,3770,3770.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.36.207.192,20,20.0,0.0,0.0,0.0,0.0,0.0
52.36.207.192,192.168.10.9,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.145.172,169,169.0,0.0,0.0,0.0,0.0,0.0
52.84.145.172,192.168.10.9,130,130.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,896,0.0,0.0,0.0,0.0,896.0,0.0
192.168.10.9,35.165.158.113,15,15.0,0.0,0.0,0.0,0.0,0.0
35.165.158.113,192.168.10.9,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.50,198.100.147.178,28,0.0,28.0,0.0,0.0,0.0,0.0
198.100.147.178,192.168.10.50,25,0.0,25.0,0.0,0.0,0.0,0.0
192.168.10.14,23.194.182.63,40,40.0,0.0,0.0,0.0,0.0,0.0
23.194.182.63,192.168.10.14,32,32.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.36.33.93,7,7.0,0.0,0.0,0.0,0.0,0.0
23.36.33.93,192.168.10.14,6,6.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,204.79.197.200,175,175.0,0.0,0.0,0.0,0.0,0.0
204.79.197.200,192.168.10.14,215,215.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,13.107.21.200,537,537.0,0.0,0.0,0.0,0.0,0.0
13.107.21.200,192.168.10.14,545,545.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.15.4.24,55,55.0,0.0,0.0,0.0,0.0,0.0
23.15.4.24,192.168.10.14,58,58.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,134.170.51.247,178,178.0,0.0,0.0,0.0,0.0,0.0
134.170.51.247,192.168.10.14,235,235.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,64.4.54.36,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,8.253.154.120,36,36.0,0.0,0.0,0.0,0.0,0.0
64.4.54.36,192.168.10.14,20,20.0,0.0,0.0,0.0,0.0,0.0
8.253.154.120,192.168.10.14,44,44.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,65.52.98.233,35,35.0,0.0,0.0,0.0,0.0,0.0
65.52.98.233,192.168.10.14,34,34.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.97.95.20,21,21.0,0.0,0.0,0.0,0.0,0.0
104.97.95.20,192.168.10.14,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,65.52.108.135,10,10.0,0.0,0.0,0.0,0.0,0.0
65.52.108.135,192.168.10.14,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.199.172.161,18,18.0,0.0,0.0,0.0,0.0,0.0
23.199.172.161,192.168.10.14,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,13.107.4.50,3694,3694.0,0.0,0.0,0.0,0.0,0.0
13.107.4.50,192.168.10.14,4673,4673.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,134.170.104.154,9,9.0,0.0,0.0,0.0,0.0,0.0
134.170.104.154,192.168.10.14,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,40.77.224.7,18,18.0,0.0,0.0,0.0,0.0,0.0
40.77.224.7,192.168.10.14,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,198.41.215.186,13,13.0,0.0,0.0,0.0,0.0,0.0
198.41.215.186,192.168.10.14,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.194.182.11,27,27.0,0.0,0.0,0.0,0.0,0.0
23.194.182.11,192.168.10.14,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.11.31.31,141,141.0,0.0,0.0,0.0,0.0,0.0
52.11.31.31,192.168.10.9,147,147.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.43.87.30,29,29.0,0.0,0.0,0.0,0.0,0.0
52.43.87.30,192.168.10.9,28,28.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,204.93.43.11,121,121.0,0.0,0.0,0.0,0.0,0.0
204.93.43.11,192.168.10.9,177,177.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.12.174,986,986.0,0.0,0.0,0.0,0.0,0.0
172.217.12.174,192.168.10.9,1313,1313.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,206.126.112.141,1230,1230.0,0.0,0.0,0.0,0.0,0.0
206.126.112.141,192.168.10.9,1089,1089.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,65.55.252.202,67,67.0,0.0,0.0,0.0,0.0,0.0
65.55.252.202,192.168.10.14,63,63.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.194.182.93,61,61.0,0.0,0.0,0.0,0.0,0.0
23.194.182.93,192.168.10.14,63,63.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,40.112.213.22,31,31.0,0.0,0.0,0.0,0.0,0.0
40.112.213.22,192.168.10.14,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,184.84.243.207,24,24.0,0.0,0.0,0.0,0.0,0.0
184.84.243.207,192.168.10.14,29,29.0,0.0,0.0,0.0,0.0,0.0
00:19:b9:0a:69:f1,b8:ac:6f:36:07:ee,24,0.0,0.0,0.0,0.0,24.0,0.0
192.168.10.14,192.168.10.50,6671,6669.0,2.0,0.0,0.0,0.0,0.0
192.168.10.50,192.168.10.14,7056,7054.0,2.0,0.0,0.0,0.0,0.0
192.168.10.14,184.25.102.48,19,19.0,0.0,0.0,0.0,0.0,0.0
184.25.102.48,192.168.10.14,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,35.164.51.247,21,21.0,0.0,0.0,0.0,0.0,0.0
35.164.51.247,192.168.10.14,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,210.157.19.63,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,72.21.91.29,3100,3100.0,0.0,0.0,0.0,0.0,0.0
72.21.91.29,192.168.10.14,2510,2510.0,0.0,0.0,0.0,0.0,0.0
210.157.19.63,192.168.10.14,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,35.167.184.4,25,25.0,0.0,0.0,0.0,0.0,0.0
35.167.184.4,192.168.10.14,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.16.27.216,116,116.0,0.0,0.0,0.0,0.0,0.0
104.16.27.216,192.168.10.14,105,105.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.208.31.113,24,24.0,0.0,0.0,0.0,0.0,0.0
104.208.31.113,192.168.10.14,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.50,144.217.95.60,28,0.0,28.0,0.0,0.0,0.0,0.0
144.217.95.60,192.168.10.50,27,0.0,27.0,0.0,0.0,0.0,0.0
192.168.10.25,173.194.66.109,1150,1150.0,0.0,0.0,0.0,0.0,0.0
173.194.66.109,192.168.10.25,908,908.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.3.76,100,100.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.10.238,2182,2182.0,0.0,0.0,0.0,0.0,0.0
