Src,Dst,Total,TCP,UDP,ICMP,othProto,ARP,others
192.168.10.19,206.108.0.132,103,0.0,103.0,0.0,0.0,0.0,0.0
192.168.10.19,91.189.89.198,99,0.0,99.0,0.0,0.0,0.0,0.0
192.168.10.19,158.69.247.184,103,0.0,103.0,0.0,0.0,0.0,0.0
192.168.10.3,224.0.1.24,166,0.0,166.0,0.0,0.0,0.0,0.0
158.69.247.184,192.168.10.19,103,0.0,103.0,0.0,0.0,0.0,0.0
206.108.0.132,192.168.10.19,103,0.0,103.0,0.0,0.0,0.0,0.0
91.189.89.198,192.168.10.19,98,0.0,98.0,0.0,0.0,0.0,0.0
192.168.10.8,224.0.0.22,84,0.0,0.0,0.0,84.0,0.0,0.0
b8:ac:6f:36:08:f5,33:33:00:01:00:03,927,0.0,0.0,0.0,0.0,0.0,927.0
192.168.10.8,224.0.0.252,940,0.0,940.0,0.0,0.0,0.0,0.0
00:19:b9:0a:69:f1,b8:ac:6f:36:04:e3,80,0.0,0.0,0.0,0.0,80.0,0.0
b8:ac:6f:36:04:e3,00:19:b9:0a:69:f1,80,0.0,0.0,0.0,0.0,80.0,0.0
18:66:da:9b:e3:7d,b8:ac:6f:36:08:f5,1208,0.0,0.0,0.0,0.0,1208.0,0.0
192.168.10.8,192.168.10.3,34490,5000.0,29482.0,8.0,0.0,0.0,0.0
192.168.10.3,192.168.10.8,33752,4340.0,29404.0,8.0,0.0,0.0,0.0
b8:ac:6f:36:0a:8b,ff:ff:ff:ff:ff:ff,3454,0.0,0.0,0.0,0.0,3454.0,0.0
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,303,0.0,0.0,0.0,0.0,303.0,0.0
192.168.10.19,159.203.8.72,102,0.0,102.0,0.0,0.0,0.0,0.0
159.203.8.72,192.168.10.19,102,0.0,102.0,0.0,0.0,0.0,0.0
192.168.10.8,192.168.10.255,3432,0.0,3432.0,0.0,0.0,0.0,0.0
192.168.10.19,91.189.91.157,99,0.0,99.0,0.0,0.0,0.0,0.0
91.189.91.157,192.168.10.19,99,0.0,99.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:08:f5,33:33:00:01:00:02,6509,0.0,0.0,0.0,0.0,0.0,6509.0
192.168.10.15,192.168.10.255,429,0.0,429.0,0.0,0.0,0.0,0.0
192.168.10.15,131.253.61.98,61,61.0,0.0,0.0,0.0,0.0,0.0
131.253.61.98,192.168.10.15,62,62.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,4611,0.0,0.0,0.0,0.0,4611.0,0.0
192.168.10.15,23.63.226.146,12,12.0,0.0,0.0,0.0,0.0,0.0
23.63.226.146,192.168.10.15,8,8.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,23.60.139.27,1847,1847.0,0.0,0.0,0.0,0.0,0.0
23.60.139.27,192.168.10.15,1549,1549.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,192.168.10.50,6307,6307.0,0.0,0.0,0.0,0.0,0.0
192.168.10.50,192.168.10.14,6648,6648.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,224.0.0.22,12,0.0,0.0,0.0,12.0,0.0,0.0
192.168.10.9,224.0.0.252,148,0.0,148.0,0.0,0.0,0.0,0.0
192.168.10.15,64.4.54.253,130,130.0,0.0,0.0,0.0,0.0,0.0
64.4.54.253,192.168.10.15,123,123.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,224.0.0.22,8,0.0,0.0,0.0,8.0,0.0,0.0
192.168.10.5,224.0.0.252,22,0.0,22.0,0.0,0.0,0.0,0.0
18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,1312,0.0,0.0,0.0,0.0,1312.0,0.0
192.168.10.9,192.168.10.3,28277,2369.0,25780.0,128.0,0.0,0.0,0.0
192.168.10.3,192.168.10.9,27810,1938.0,25754.0,118.0,0.0,0.0,0.0
00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,510,0.0,0.0,0.0,0.0,510.0,0.0
192.168.10.5,192.168.10.255,675,0.0,675.0,0.0,0.0,0.0,0.0
18:66:da:9b:e3:7d,b8:ac:6f:36:0a:8b,1167,0.0,0.0,0.0,0.0,1167.0,0.0
192.168.10.5,192.168.10.3,36930,3584.0,33346.0,0.0,0.0,0.0,0.0
192.168.10.3,192.168.10.5,29957,3075.0,26882.0,0.0,0.0,0.0,0.0
00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,127,0.0,0.0,0.0,0.0,127.0,0.0
192.168.10.15,157.55.240.89,27,27.0,0.0,0.0,0.0,0.0,0.0
157.55.240.89,192.168.10.15,34,34.0,0.0,0.0,0.0,0.0,0.0
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,246,0.0,0.0,0.0,0.0,246.0,0.0
192.168.10.14,184.50.238.233,43,43.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,64.4.54.254,469,469.0,0.0,0.0,0.0,0.0,0.0
184.50.238.233,192.168.10.14,38,38.0,0.0,0.0,0.0,0.0,0.0
64.4.54.254,192.168.10.15,381,381.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,134.170.51.247,78,78.0,0.0,0.0,0.0,0.0,0.0
134.170.51.247,192.168.10.15,99,99.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.11.17.245,16,16.0,0.0,0.0,0.0,0.0,0.0
52.11.17.245,192.168.10.14,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.10.50.117,25,25.0,0.0,0.0,0.0,0.0,0.0
52.10.50.117,192.168.10.14,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,72.21.91.29,2820,2820.0,0.0,0.0,0.0,0.0,0.0
72.21.91.29,192.168.10.14,2264,2264.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.15.4.17,829,829.0,0.0,0.0,0.0,0.0,0.0
23.15.4.17,192.168.10.14,995,995.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.26.182,171,171.0,0.0,0.0,0.0,0.0,0.0
52.84.26.182,192.168.10.14,127,127.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,23.15.4.16,522,522.0,0.0,0.0,0.0,0.0,0.0
23.15.4.16,192.168.10.15,473,473.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:0a:8b,01:80:c2:00:00:0e,34,0.0,0.0,0.0,0.0,0.0,34.0
192.168.10.5,157.55.240.89,11,11.0,0.0,0.0,0.0,0.0,0.0
157.55.240.89,192.168.10.5,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,23.63.226.169,6,6.0,0.0,0.0,0.0,0.0,0.0
23.63.226.169,192.168.10.5,4,4.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,65.55.242.254,81,81.0,0.0,0.0,0.0,0.0,0.0
65.55.242.254,192.168.10.5,74,74.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,23.207.50.189,10,10.0,0.0,0.0,0.0,0.0,0.0
23.207.50.189,192.168.10.15,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.17.110,27,27.0,0.0,0.0,0.0,0.0,0.0
172.217.17.110,192.168.10.14,33,33.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,64.4.54.98,20,20.0,0.0,0.0,0.0,0.0,0.0
64.4.54.98,192.168.10.15,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,74.125.29.108,77,77.0,0.0,0.0,0.0,0.0,0.0
74.125.29.108,192.168.10.14,100,100.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.10.14,499,499.0,0.0,0.0,0.0,0.0,0.0
172.217.10.14,192.168.10.14,423,423.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,255.255.255.255,11,0.0,11.0,0.0,0.0,0.0,0.0
192.168.10.15,23.199.172.161,29,29.0,0.0,0.0,0.0,0.0,0.0
23.199.172.161,192.168.10.15,31,31.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.12.174,536,536.0,0.0,0.0,0.0,0.0,0.0
172.217.12.174,192.168.10.14,553,553.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,239.255.255.250,127,0.0,127.0,0.0,0.0,0.0,0.0
192.168.10.15,13.107.4.50,1054895,1054895.0,0.0,0.0,0.0,0.0,0.0
13.107.4.50,192.168.10.15,1424285,1424285.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.200.60.113,92,92.0,0.0,0.0,0.0,0.0,0.0
54.200.60.113,192.168.10.14,81,81.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,255.255.255.255,37,0.0,37.0,0.0,0.0,0.0,0.0
192.168.10.5,239.255.255.250,88,0.0,88.0,0.0,0.0,0.0,0.0
192.168.10.5,23.15.4.17,1601,1601.0,0.0,0.0,0.0,0.0,0.0
23.15.4.17,192.168.10.5,1933,1933.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,255.255.255.255,11,0.0,11.0,0.0,0.0,0.0,0.0
192.168.10.5,255.255.255.255,11,0.0,11.0,0.0,0.0,0.0,0.0
192.168.10.5,184.84.243.216,170,170.0,0.0,0.0,0.0,0.0,0.0
184.84.243.216,192.168.10.5,181,181.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,192.168.10.255,1269,0.0,1269.0,0.0,0.0,0.0,0.0
67.215.197.149,192.168.10.19,100,0.0,100.0,0.0,0.0,0.0,0.0
192.168.10.9,63.238.216.16,5,5.0,0.0,0.0,0.0,0.0,0.0
63.238.216.16,192.168.10.9,5,5.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,1308,0.0,0.0,0.0,0.0,1308.0,0.0
192.168.10.15,131.253.61.82,58,58.0,0.0,0.0,0.0,0.0,0.0
131.253.61.82,192.168.10.15,56,56.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,154,0.0,0.0,0.0,0.0,154.0,0.0
b8:ac:6f:36:07:ee,33:33:00:01:00:02,7052,0.0,0.0,0.0,0.0,0.0,7052.0
192.168.10.14,54.201.188.11,84,84.0,0.0,0.0,0.0,0.0,0.0
54.201.188.11,192.168.10.14,88,88.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,1034,0.0,0.0,0.0,0.0,1034.0,0.0
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,1284,0.0,0.0,0.0,0.0,1284.0,0.0
192.168.10.14,13.82.187.188,21,21.0,0.0,0.0,0.0,0.0,0.0
13.82.187.188,192.168.10.14,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,40.124.14.212,9,9.0,0.0,0.0,0.0,0.0,0.0
40.124.14.212,192.168.10.15,9,9.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,890,0.0,0.0,0.0,0.0,890.0,0.0
00:19:b9:0a:69:f1,b8:ac:6f:1d:1f:6c,230,0.0,0.0,0.0,0.0,230.0,0.0
192.168.10.9,192.168.10.50,6544,6544.0,0.0,0.0,0.0,0.0,0.0
192.168.10.50,192.168.10.9,6998,6998.0,0.0,0.0,0.0,0.0,0.0
192.168.10.19,74.125.29.109,98,98.0,0.0,0.0,0.0,0.0,0.0
74.125.29.109,192.168.10.19,123,123.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,204.237.173.153,55,55.0,0.0,0.0,0.0,0.0,0.0
204.237.173.153,192.168.10.9,47,47.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,72.21.92.229,1154,1154.0,0.0,0.0,0.0,0.0,0.0
72.21.92.229,192.168.10.9,1231,1231.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.10.50.117,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,35.164.51.247,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,104.19.195.102,99,99.0,0.0,0.0,0.0,0.0,0.0
104.19.195.102,192.168.10.9,117,117.0,0.0,0.0,0.0,0.0,0.0
52.10.50.117,192.168.10.9,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,50.97.40.233,61,61.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.26.67,28,28.0,0.0,0.0,0.0,0.0,0.0
35.164.51.247,192.168.10.9,22,22.0,0.0,0.0,0.0,0.0,0.0
50.97.40.233,192.168.10.9,66,66.0,0.0,0.0,0.0,0.0,0.0
52.84.26.67,192.168.10.9,33,33.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,72.21.91.29,3093,3093.0,0.0,0.0,0.0,0.0,0.0
72.21.91.29,192.168.10.9,2587,2587.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,50.63.243.230,794,794.0,0.0,0.0,0.0,0.0,0.0
50.63.243.230,192.168.10.9,802,802.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.11.40,73,73.0,0.0,0.0,0.0,0.0,0.0
172.217.11.40,192.168.10.9,90,90.0,0.0,0.0,0.0,0.0,0.0
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,880,0.0,0.0,0.0,0.0,880.0,0.0
192.168.10.9,172.217.10.14,1061,1061.0,0.0,0.0,0.0,0.0,0.0
172.217.10.14,192.168.10.9,1266,1266.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.26.24,244,244.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.11.46,542,542.0,0.0,0.0,0.0,0.0,0.0
52.84.26.24,192.168.10.9,198,198.0,0.0,0.0,0.0,0.0,0.0
172.217.11.46,192.168.10.9,668,668.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.10.142,470,470.0,0.0,0.0,0.0,0.0,0.0
172.217.10.142,192.168.10.9,409,409.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,151.101.130.2,108,108.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,104.244.43.48,69,69.0,0.0,0.0,0.0,0.0,0.0
151.101.130.2,192.168.10.9,138,138.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,151.101.0.68,73,73.0,0.0,0.0,0.0,0.0,0.0
151.101.0.68,192.168.10.9,69,69.0,0.0,0.0,0.0,0.0,0.0
104.244.43.48,192.168.10.9,65,65.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,204.79.197.200,148,148.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,69.147.64.33,1,1.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.9.226,69,69.0,0.0,0.0,0.0,0.0,0.0
204.79.197.200,192.168.10.9,182,182.0,0.0,0.0,0.0,0.0,0.0
172.217.9.226,192.168.10.9,63,63.0,0.0,0.0,0.0,0.0,0.0
